2024-04-26 11:28:39,544 - INFO - collecting all words and their counts
2024-04-26 11:28:39,544 - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2024-04-26 11:28:39,614 - INFO - PROGRESS: at sentence #10000, processed 769775 words, keeping 23416 word types
2024-04-26 11:28:39,706 - INFO - PROGRESS: at sentence #20000, processed 1927639 words, keeping 37033 word types
2024-04-26 11:28:39,792 - INFO - PROGRESS: at sentence #30000, processed 3085030 words, keeping 47111 word types
2024-04-26 11:28:39,876 - INFO - PROGRESS: at sentence #40000, processed 4244396 words, keeping 55153 word types
2024-04-26 11:28:39,975 - INFO - PROGRESS: at sentence #50000, processed 5408301 words, keeping 62578 word types
2024-04-26 11:28:40,075 - INFO - PROGRESS: at sentence #60000, processed 6573422 words, keeping 69359 word types
2024-04-26 11:28:40,162 - INFO - PROGRESS: at sentence #70000, processed 7743595 words, keeping 75720 word types
2024-04-26 11:28:40,253 - INFO - PROGRESS: at sentence #80000, processed 8916134 words, keeping 81851 word types
2024-04-26 11:28:40,360 - INFO - PROGRESS: at sentence #90000, processed 10079577 words, keeping 87639 word types
2024-04-26 11:28:40,447 - INFO - PROGRESS: at sentence #100000, processed 11242717 words, keeping 92946 word types
2024-04-26 11:28:40,536 - INFO - PROGRESS: at sentence #110000, processed 12405741 words, keeping 98222 word types
2024-04-26 11:28:40,640 - INFO - PROGRESS: at sentence #120000, processed 13595295 words, keeping 103424 word types
2024-04-26 11:28:40,727 - INFO - PROGRESS: at sentence #130000, processed 14754749 words, keeping 108237 word types
2024-04-26 11:28:40,814 - INFO - PROGRESS: at sentence #140000, processed 15924603 words, keeping 112847 word types
2024-04-26 11:28:40,917 - INFO - PROGRESS: at sentence #150000, processed 17079572 words, keeping 117410 word types
2024-04-26 11:28:40,949 - INFO - collected 119089 word types from a corpus of 17530377 raw words and 153841 sentences
2024-04-26 11:28:40,949 - INFO - Creating a fresh vocabulary
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 retains 41078 unique words (34.49% of original 119089, drops 78011)', 'datetime': '2024-04-26T11:28:41.026488', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 leaves 17439026 word corpus (99.48% of original 17530377, drops 91351)', 'datetime': '2024-04-26T11:28:41.037547', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,137 - INFO - deleting the raw counts dictionary of 119089 items
2024-04-26 11:28:41,137 - INFO - sample=0.001 downsamples 52 most-common words
2024-04-26 11:28:41,137 - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 12271228.653658632 word corpus (70.4%% of prior 17439026)', 'datetime': '2024-04-26T11:28:41.137531', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,272 - INFO - estimated required memory for 41078 words and 300 dimensions: 119126200 bytes
2024-04-26 11:28:41,272 - INFO - resetting layer weights
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'build_vocab'}
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 41078 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'train'}
2024-04-26 11:28:42,324 - INFO - EPOCH 0 - PROGRESS: at 6.22% examples, 500371 words/s, in_qsize 15, out_qsize 0
2024-04-26 12:28:58,612 - INFO - Epoch: 83, training loss: 0.20274025201797485
2024-04-26 12:28:58,614 - INFO - Epoch: 84, training loss: 0.026974832639098167
2024-04-26 12:28:58,616 - INFO - Epoch: 85, training loss: 0.09124863147735596
2024-04-26 12:28:58,618 - INFO - Epoch: 86, training loss: 0.0062576280906796455
2024-04-26 12:28:58,620 - INFO - Epoch: 87, training loss: 0.24242547154426575
2024-04-26 12:28:58,623 - INFO - Epoch: 88, training loss: 0.15556365251541138
2024-04-26 12:28:58,625 - INFO - Epoch: 89, training loss: 0.11031589657068253
2024-04-26 12:28:58,628 - INFO - Epoch: 90, training loss: 0.23337790369987488
2024-04-26 12:28:58,630 - INFO - Epoch: 91, training loss: 0.20274022221565247
2024-04-26 12:28:58,632 - INFO - Epoch: 92, training loss: 0.19521713256835938
2024-04-26 12:28:58,635 - INFO - Epoch: 0, training loss: 0.43712344765663147
2024-04-26 12:28:58,637 - INFO - Epoch: 1, training loss: 0.32288652658462524
2024-04-26 12:28:58,639 - INFO - Epoch: 2, training loss: 0.30035269260406494
2024-04-26 12:28:58,642 - INFO - Epoch: 3, training loss: 0.2545328736305237
2024-04-26 12:28:58,644 - INFO - Epoch: 4, training loss: 0.049008287489414215
2024-04-26 12:28:58,646 - INFO - Epoch: 5, training loss: 0.23660486936569214
2024-04-26 12:28:58,648 - INFO - Epoch: 6, training loss: 0.10030777007341385
2024-04-26 12:28:58,650 - INFO - Epoch: 7, training loss: 0.17003163695335388
2024-04-26 12:28:58,653 - INFO - Epoch: 8, training loss: 0.03900843486189842
2024-04-26 12:28:58,655 - INFO - Epoch: 9, training loss: 0.18943074345588684
2024-04-26 12:28:58,657 - INFO - Epoch: 10, training loss: 0.21975764632225037
2024-04-26 12:28:58,659 - INFO - Epoch: 11, training loss: 0.06477100402116776
2024-04-26 12:28:58,661 - INFO - Epoch: 12, training loss: 0.21087142825126648
2024-04-26 12:28:58,664 - INFO - Epoch: 13, training loss: 0.45842811465263367
2024-04-26 12:28:58,666 - INFO - Epoch: 14, training loss: 0.159000426530838
2024-04-26 12:28:58,668 - INFO - Epoch: 15, training loss: 0.0529777966439724
2024-04-26 12:28:58,671 - INFO - Epoch: 16, training loss: 0.03048216551542282
2024-04-26 12:28:58,673 - INFO - Epoch: 17, training loss: 0.08065715432167053
2024-04-26 12:28:58,675 - INFO - Epoch: 18, training loss: 0.10050243884325027
2024-04-26 12:28:58,677 - INFO - Epoch: 19, training loss: 0.1442445069551468
2024-04-26 12:28:58,680 - INFO - Epoch: 20, training loss: 0.03492055833339691
2024-04-26 12:28:58,682 - INFO - Epoch: 21, training loss: 0.031479086726903915
2024-04-26 12:28:58,684 - INFO - Epoch: 22, training loss: 0.23905816674232483
2024-04-26 12:28:58,686 - INFO - Epoch: 23, training loss: 0.07580675184726715
2024-04-26 12:28:58,688 - INFO - Epoch: 24, training loss: 0.022498352453112602
2024-04-26 12:28:58,691 - INFO - Epoch: 25, training loss: 0.09531223773956299
2024-04-26 12:28:58,693 - INFO - Epoch: 26, training loss: 0.02962816320359707
2024-04-26 12:28:58,695 - INFO - Epoch: 27, training loss: 0.20749643445014954
2024-04-26 12:28:58,697 - INFO - Epoch: 28, training loss: 0.021235307678580284
2024-04-26 12:28:58,700 - INFO - Epoch: 29, training loss: 0.023463517427444458
2024-04-26 12:28:58,702 - INFO - Epoch: 30, training loss: 0.26385027170181274
2024-04-26 12:28:58,704 - INFO - Epoch: 31, training loss: 0.0191781185567379
2024-04-26 12:28:58,707 - INFO - Epoch: 32, training loss: 0.07948517054319382
2024-04-26 12:28:58,709 - INFO - Epoch: 33, training loss: 0.14270003139972687
2024-04-26 12:28:58,712 - INFO - Epoch: 34, training loss: 0.07056781649589539
2024-04-26 12:28:58,714 - INFO - Epoch: 35, training loss: 0.08862917125225067
2024-04-26 12:28:58,716 - INFO - Epoch: 36, training loss: 0.12794217467308044
2024-04-26 12:28:58,719 - INFO - Epoch: 37, training loss: 0.056665390729904175
2024-04-26 12:28:58,721 - INFO - Epoch: 38, training loss: 0.055370308458805084
2024-04-26 12:28:58,723 - INFO - Epoch: 39, training loss: 0.07735919207334518
2024-04-26 12:28:58,726 - INFO - Epoch: 40, training loss: 0.05164971947669983
2024-04-26 12:28:58,728 - INFO - Epoch: 41, training loss: 0.03867781162261963
2024-04-26 12:28:58,730 - INFO - Epoch: 42, training loss: 0.06549833714962006
2024-04-26 12:28:58,733 - INFO - Epoch: 43, training loss: 0.024902312085032463
2024-04-26 12:28:58,735 - INFO - Epoch: 44, training loss: 0.1520620733499527
2024-04-26 12:28:58,737 - INFO - Epoch: 45, training loss: 0.026436904445290565
2024-04-26 12:28:58,739 - INFO - Epoch: 46, training loss: 0.019577551633119583
2024-04-26 12:28:58,741 - INFO - Epoch: 47, training loss: 0.020331615582108498
2024-04-26 12:28:58,743 - INFO - Epoch: 48, training loss: 0.04862075299024582
2024-04-26 12:28:58,745 - INFO - Epoch: 49, training loss: 0.09474879503250122
2024-04-26 12:28:58,748 - INFO - Epoch: 50, training loss: 0.05040919780731201
2024-04-26 12:28:58,750 - INFO - Epoch: 51, training loss: 0.08695733547210693
2024-04-26 12:28:58,752 - INFO - Epoch: 52, training loss: 0.05166634917259216
2024-04-26 12:28:58,755 - INFO - Epoch: 53, training loss: 0.04286358878016472
2024-04-26 12:28:58,757 - INFO - Epoch: 54, training loss: 0.04239039123058319
2024-04-26 12:28:58,759 - INFO - Epoch: 55, training loss: 0.008522044867277145
2024-04-26 12:28:58,761 - INFO - Epoch: 56, training loss: 0.024906888604164124
2024-04-26 12:28:58,764 - INFO - Epoch: 57, training loss: 0.02573331817984581
2024-04-26 12:28:58,766 - INFO - Epoch: 58, training loss: 0.15836697816848755
2024-04-26 12:28:58,768 - INFO - Epoch: 59, training loss: 0.11398999392986298
2024-04-26 12:28:58,771 - INFO - Epoch: 60, training loss: 0.01252009253948927
2024-04-26 12:28:58,773 - INFO - Epoch: 61, training loss: 0.034844789654016495
2024-04-26 12:28:58,775 - INFO - Epoch: 62, training loss: 0.06226547062397003
2024-04-26 12:28:58,777 - INFO - Epoch: 63, training loss: 0.09064134210348129
2024-04-26 12:28:58,780 - INFO - Epoch: 64, training loss: 0.013760184869170189
2024-04-26 12:28:58,782 - INFO - Epoch: 65, training loss: 0.017392653971910477
2024-04-26 12:28:58,784 - INFO - Epoch: 66, training loss: 0.007517658174037933
2024-04-26 12:28:58,787 - INFO - Epoch: 67, training loss: 0.044913407415151596
2024-04-26 12:28:58,789 - INFO - Epoch: 68, training loss: 0.014013068750500679
2024-04-26 12:28:58,792 - INFO - Epoch: 69, training loss: 0.05352654680609703
2024-04-26 12:28:58,794 - INFO - Epoch: 70, training loss: 0.03467853367328644
2024-04-26 12:28:58,797 - INFO - Epoch: 71, training loss: 0.042962975800037384
2024-04-26 12:28:58,799 - INFO - Epoch: 72, training loss: 0.11450275033712387
2024-04-26 12:28:58,802 - INFO - Epoch: 73, training loss: 0.023983459919691086
2024-04-26 12:28:58,804 - INFO - Epoch: 74, training loss: 0.007689997553825378
2024-04-26 12:28:58,806 - INFO - Epoch: 75, training loss: 0.19527225196361542
2024-04-26 12:28:58,808 - INFO - Epoch: 76, training loss: 0.04958305135369301
2024-04-26 12:28:58,811 - INFO - Epoch: 77, training loss: 0.0200993362814188
2024-04-26 12:28:58,813 - INFO - Epoch: 78, training loss: 0.1005253717303276
2024-04-26 12:28:58,815 - INFO - Epoch: 79, training loss: 0.018047085031867027
2024-04-26 12:28:58,817 - INFO - Epoch: 80, training loss: 0.0467686653137207
2024-04-26 12:28:58,820 - INFO - Epoch: 81, training loss: 0.07066363841295242
2024-04-26 12:28:58,822 - INFO - Epoch: 82, training loss: 0.039517585188150406
2024-04-26 12:28:58,823 - INFO - Epoch: 83, training loss: 0.0433209054172039
2024-04-26 12:28:58,827 - INFO - Epoch: 84, training loss: 0.016974598169326782
2024-04-26 12:28:58,829 - INFO - Epoch: 85, training loss: 0.041717492043972015
2024-04-26 12:28:58,831 - INFO - Epoch: 86, training loss: 0.052920080721378326
2024-04-26 12:28:58,833 - INFO - Epoch: 87, training loss: 0.011244927532970905
2024-04-26 12:28:58,835 - INFO - Epoch: 88, training loss: 0.03297220543026924
2024-04-26 12:28:58,838 - INFO - Epoch: 89, training loss: 0.0876375287771225
2024-04-26 12:28:58,840 - INFO - Epoch: 90, training loss: 0.02657080441713333
2024-04-26 12:28:58,842 - INFO - Epoch: 91, training loss: 0.08283200114965439
2024-04-26 12:28:58,844 - INFO - Epoch: 92, training loss: 0.005173713434487581
2024-04-26 12:28:58,847 - INFO - Epoch: 0, training loss: 0.022643424570560455
2024-04-26 12:28:58,849 - INFO - Epoch: 1, training loss: 0.027418171986937523
2024-04-26 12:28:58,852 - INFO - Epoch: 2, training loss: 0.023973610252141953
2024-04-26 12:28:58,854 - INFO - Epoch: 3, training loss: 0.0036765721160918474
2024-04-26 12:28:58,856 - INFO - Epoch: 4, training loss: 0.0028677284717559814
2024-04-26 12:28:58,858 - INFO - Epoch: 5, training loss: 0.016583390533924103
2024-04-26 12:28:58,861 - INFO - Epoch: 6, training loss: 0.002167418831959367
2024-04-26 12:28:58,863 - INFO - Epoch: 7, training loss: 0.003519094316288829
2024-04-26 12:28:58,865 - INFO - Epoch: 8, training loss: 0.13494063913822174
2024-04-26 12:28:58,868 - INFO - Epoch: 9, training loss: 0.1350977122783661
2024-04-26 12:28:58,870 - INFO - Epoch: 10, training loss: 0.03276728838682175
2024-04-26 12:28:58,872 - INFO - Epoch: 11, training loss: 0.00212616054341197
2024-04-26 12:28:58,875 - INFO - Epoch: 12, training loss: 0.0023649591021239758
2024-04-26 12:28:58,877 - INFO - Epoch: 13, training loss: 0.04759183153510094
2024-04-26 12:28:58,879 - INFO - Epoch: 14, training loss: 0.03866882249712944
2024-04-26 12:28:58,881 - INFO - Epoch: 15, training loss: 0.040290702134370804
2024-04-26 12:28:58,884 - INFO - Epoch: 16, training loss: 0.10442580282688141
2024-04-26 12:28:58,887 - INFO - Epoch: 17, training loss: 0.04878166690468788
2024-04-26 12:28:58,889 - INFO - Epoch: 18, training loss: 0.018809964880347252
2024-04-26 12:28:58,891 - INFO - Epoch: 19, training loss: 0.007155564613640308
2024-04-26 12:28:58,893 - INFO - Epoch: 20, training loss: 0.009167646989226341
2024-04-26 12:28:58,896 - INFO - Epoch: 21, training loss: 0.09978728741407394
2024-04-26 12:28:58,898 - INFO - Epoch: 22, training loss: 0.0469849593937397
2024-04-26 12:28:58,900 - INFO - Epoch: 23, training loss: 0.04575439915060997
2024-04-26 12:28:58,902 - INFO - Epoch: 24, training loss: 0.05140325054526329
2024-04-26 12:28:58,904 - INFO - Epoch: 25, training loss: 0.12078813463449478
2024-04-26 12:28:58,906 - INFO - Epoch: 26, training loss: 0.01771974191069603
2024-04-26 12:28:58,909 - INFO - Epoch: 27, training loss: 0.06967801600694656
2024-04-26 12:28:58,911 - INFO - Epoch: 28, training loss: 0.012741319835186005
2024-04-26 12:28:58,914 - INFO - Epoch: 29, training loss: 0.031179774552583694
2024-04-26 12:28:58,916 - INFO - Epoch: 30, training loss: 0.045116126537323
2024-04-26 12:28:58,918 - INFO - Epoch: 31, training loss: 0.005888256710022688
2024-04-26 12:28:58,920 - INFO - Epoch: 32, training loss: 0.01631217822432518
2024-04-26 12:28:58,923 - INFO - Epoch: 33, training loss: 0.0030832879710942507
2024-04-26 12:28:58,925 - INFO - Epoch: 34, training loss: 0.026030462235212326
2024-04-26 12:28:58,927 - INFO - Epoch: 35, training loss: 0.037400830537080765
2024-04-26 12:28:58,929 - INFO - Epoch: 36, training loss: 0.06307273358106613
2024-04-26 12:28:58,931 - INFO - Epoch: 37, training loss: 0.0987025797367096
2024-04-26 12:28:58,933 - INFO - Epoch: 38, training loss: 0.04100167378783226
2024-04-26 12:28:58,935 - INFO - Epoch: 39, training loss: 0.08294112980365753
2024-04-26 12:28:58,938 - INFO - Epoch: 40, training loss: 0.015501298010349274
2024-04-26 12:28:58,940 - INFO - Epoch: 41, training loss: 0.06148509681224823
2024-04-26 12:28:58,942 - INFO - Epoch: 42, training loss: 0.09822467714548111
2024-04-26 12:28:58,945 - INFO - Epoch: 43, training loss: 0.25525882840156555
2024-04-26 12:28:58,947 - INFO - Epoch: 44, training loss: 0.0861222967505455
2024-04-26 12:28:58,949 - INFO - Epoch: 45, training loss: 0.14142540097236633
2024-04-26 12:28:58,951 - INFO - Epoch: 46, training loss: 0.23531150817871094
2024-04-26 12:28:58,954 - INFO - Epoch: 47, training loss: 0.10459373146295547
2024-04-26 12:28:58,956 - INFO - Epoch: 48, training loss: 0.07762230187654495
2024-04-26 12:28:58,958 - INFO - Epoch: 49, training loss: 0.004470593295991421
2024-04-26 12:28:58,960 - INFO - Epoch: 50, training loss: 0.025876954197883606
2024-04-26 12:28:58,962 - INFO - Epoch: 51, training loss: 0.02018730156123638
2024-04-26 12:28:58,964 - INFO - Epoch: 52, training loss: 0.023109070956707
2024-04-26 12:28:58,966 - INFO - Epoch: 53, training loss: 0.04237626865506172
2024-04-26 12:28:58,968 - INFO - Epoch: 54, training loss: 0.07143446058034897
2024-04-26 12:28:58,972 - INFO - Epoch: 55, training loss: 0.023877868428826332
2024-04-26 12:28:58,974 - INFO - Epoch: 56, training loss: 0.009960457682609558
2024-04-26 12:28:58,976 - INFO - Epoch: 57, training loss: 0.03153228387236595
2024-04-26 12:28:58,978 - INFO - Epoch: 58, training loss: 0.017479337751865387
2024-04-26 12:28:58,981 - INFO - Epoch: 59, training loss: 0.02442779950797558
2024-04-26 12:28:58,983 - INFO - Epoch: 60, training loss: 0.04186849668622017
2024-04-26 12:28:58,985 - INFO - Epoch: 61, training loss: 0.06791679561138153
2024-04-26 12:28:58,988 - INFO - Epoch: 62, training loss: 0.06618890166282654
2024-04-26 12:28:58,990 - INFO - Epoch: 63, training loss: 0.006528181955218315
2024-04-26 12:28:58,992 - INFO - Epoch: 64, training loss: 0.05091971904039383
2024-04-26 12:28:58,995 - INFO - Epoch: 65, training loss: 0.025260357186198235
2024-04-26 12:28:58,997 - INFO - Epoch: 66, training loss: 0.0978284627199173
2024-04-26 12:28:58,999 - INFO - Epoch: 67, training loss: 0.03975285217165947
2024-04-26 12:28:59,001 - INFO - Epoch: 68, training loss: 0.13008025288581848
2024-04-26 12:28:59,004 - INFO - Epoch: 69, training loss: 0.09700100123882294
2024-04-26 12:28:59,006 - INFO - Epoch: 70, training loss: 0.008848622441291809
2024-04-26 12:28:59,009 - INFO - Epoch: 71, training loss: 0.004163688980042934
2024-04-26 12:28:59,012 - INFO - Epoch: 72, training loss: 0.07202307879924774
2024-04-26 12:28:59,014 - INFO - Epoch: 73, training loss: 0.08535435795783997
2024-04-26 12:28:59,017 - INFO - Epoch: 74, training loss: 0.022905373945832253
2024-04-26 12:28:59,019 - INFO - Epoch: 75, training loss: 0.006310923956334591
2024-04-26 12:28:59,021 - INFO - Epoch: 76, training loss: 0.11020328849554062
2024-04-26 12:28:59,023 - INFO - Epoch: 77, training loss: 0.01165265403687954
2024-04-26 12:28:59,026 - INFO - Epoch: 78, training loss: 0.01320868730545044
2024-04-26 12:28:59,028 - INFO - Epoch: 79, training loss: 0.1622287780046463
2024-04-26 12:28:59,030 - INFO - Epoch: 80, training loss: 0.11619848757982254
2024-04-26 12:28:59,033 - INFO - Epoch: 81, training loss: 0.005619846284389496
2024-04-26 12:28:59,035 - INFO - Epoch: 82, training loss: 0.009702391922473907
2024-04-26 12:28:59,037 - INFO - Epoch: 83, training loss: 0.03598495200276375
2024-04-26 12:28:59,039 - INFO - Epoch: 84, training loss: 0.015231980010867119
2024-04-26 12:28:59,042 - INFO - Epoch: 85, training loss: 0.008916187100112438
2024-04-26 12:28:59,044 - INFO - Epoch: 86, training loss: 0.004146137740463018
2024-04-26 12:28:59,046 - INFO - Epoch: 87, training loss: 0.008914032950997353
2024-04-26 12:28:59,048 - INFO - Epoch: 88, training loss: 0.08851604908704758
2024-04-26 12:28:59,050 - INFO - Epoch: 89, training loss: 0.007898117415606976
2024-04-26 12:28:59,053 - INFO - Epoch: 90, training loss: 0.007123873103410006
2024-04-26 12:28:59,055 - INFO - Epoch: 91, training loss: 0.015123912133276463
2024-04-26 12:28:59,058 - INFO - Epoch: 92, training loss: 0.0015033885138109326
2024-04-26 12:28:59,061 - INFO - Epoch: 0, training loss: 0.014426435343921185
2024-04-26 12:28:59,063 - INFO - Epoch: 1, training loss: 0.029061760753393173
2024-04-26 12:28:59,065 - INFO - Epoch: 2, training loss: 0.0038406159728765488
2024-04-26 12:28:59,068 - INFO - Epoch: 3, training loss: 0.008703085593879223
2024-04-26 12:28:59,070 - INFO - Epoch: 4, training loss: 0.0912981703877449
2024-04-26 12:28:59,072 - INFO - Epoch: 5, training loss: 0.014786683954298496
2024-04-26 12:28:59,074 - INFO - Epoch: 6, training loss: 0.03478730097413063
2024-04-26 12:28:59,077 - INFO - Epoch: 7, training loss: 0.004683845676481724
2024-04-26 12:28:59,079 - INFO - Epoch: 8, training loss: 0.007918544113636017
2024-04-26 12:28:59,081 - INFO - Epoch: 9, training loss: 0.003253405913710594
2024-04-26 12:28:59,083 - INFO - Epoch: 10, training loss: 0.0029252776876091957
2024-04-26 12:28:59,085 - INFO - Epoch: 11, training loss: 0.06732356548309326
2024-04-26 12:28:59,088 - INFO - Epoch: 12, training loss: 0.016867205500602722
2024-04-26 12:28:59,090 - INFO - Epoch: 13, training loss: 0.03632744401693344
2024-04-26 12:28:59,092 - INFO - Epoch: 14, training loss: 0.015124461613595486
2024-04-26 12:28:59,094 - INFO - Epoch: 15, training loss: 0.0019348233472555876
2024-04-26 12:28:59,097 - INFO - Epoch: 16, training loss: 0.1839272379875183
2024-04-26 12:28:59,100 - INFO - Epoch: 17, training loss: 0.004691424313932657
2024-04-26 12:28:59,102 - INFO - Epoch: 18, training loss: 0.1234612837433815
2024-04-26 12:28:59,104 - INFO - Epoch: 19, training loss: 0.1721711903810501
2024-04-26 12:28:59,107 - INFO - Epoch: 20, training loss: 0.0029771081171929836
2024-04-26 12:28:59,109 - INFO - Epoch: 21, training loss: 0.13617156445980072
2024-04-26 12:28:59,111 - INFO - Epoch: 22, training loss: 0.047193340957164764
2024-04-26 12:28:59,113 - INFO - Epoch: 23, training loss: 0.1267145574092865
2024-04-26 12:28:59,115 - INFO - Epoch: 24, training loss: 0.032694924622774124
2024-04-26 12:28:59,117 - INFO - Epoch: 25, training loss: 0.11002988368272781
2024-04-26 12:28:59,120 - INFO - Epoch: 26, training loss: 0.036258287727832794
2024-04-26 12:28:59,122 - INFO - Epoch: 27, training loss: 0.002273863647133112
2024-04-26 12:28:59,124 - INFO - Epoch: 28, training loss: 0.0026982456911355257
2024-04-26 12:28:59,126 - INFO - Epoch: 29, training loss: 0.00309953186661005
2024-04-26 12:28:59,128 - INFO - Epoch: 30, training loss: 0.094086654484272
2024-04-26 12:28:59,130 - INFO - Epoch: 31, training loss: 0.0008287284290418029
2024-04-26 12:28:59,132 - INFO - Epoch: 32, training loss: 0.04456205666065216
2024-04-26 12:28:59,134 - INFO - Epoch: 33, training loss: 0.0017265219939872622
2024-04-26 12:28:59,136 - INFO - Epoch: 34, training loss: 0.004093126393854618
2024-04-26 12:28:59,139 - INFO - Epoch: 35, training loss: 0.006981176789849997
2024-04-26 12:28:59,141 - INFO - Epoch: 36, training loss: 0.03697607293725014
2024-04-26 12:28:59,143 - INFO - Epoch: 37, training loss: 0.028730344027280807
2024-04-26 12:28:59,145 - INFO - Epoch: 38, training loss: 0.007047133520245552
2024-04-26 12:28:59,147 - INFO - Epoch: 39, training loss: 0.03029724955558777
2024-04-26 12:28:59,149 - INFO - Epoch: 40, training loss: 0.008595104329288006
2024-04-26 12:28:59,151 - INFO - Epoch: 41, training loss: 0.010346540249884129
2024-04-26 12:28:59,154 - INFO - Epoch: 42, training loss: 0.0025392770767211914
2024-04-26 12:28:59,156 - INFO - Epoch: 43, training loss: 0.07901673763990402
2024-04-26 12:28:59,158 - INFO - Epoch: 44, training loss: 0.07143713533878326
2024-04-26 12:28:59,160 - INFO - Epoch: 45, training loss: 0.1436147391796112
2024-04-26 12:28:59,163 - INFO - Epoch: 46, training loss: 0.02548549324274063
2024-04-26 12:28:59,165 - INFO - Epoch: 47, training loss: 0.019773507490754128
2024-04-26 12:28:59,167 - INFO - Epoch: 48, training loss: 0.012621548026800156
2024-04-26 12:28:59,169 - INFO - Epoch: 49, training loss: 0.009430639445781708
2024-04-26 12:28:59,172 - INFO - Epoch: 50, training loss: 0.10721325874328613
2024-04-26 12:28:59,174 - INFO - Epoch: 51, training loss: 0.2679196894168854
2024-04-26 12:28:59,176 - INFO - Epoch: 52, training loss: 0.01815062016248703
2024-04-26 12:28:59,178 - INFO - Epoch: 53, training loss: 0.014736942015588284
2024-04-26 12:28:59,180 - INFO - Epoch: 54, training loss: 0.05296972021460533
2024-04-26 12:28:59,183 - INFO - Epoch: 55, training loss: 0.006214616820216179
2024-04-26 12:28:59,185 - INFO - Epoch: 56, training loss: 0.06836669892072678
2024-04-26 12:28:59,187 - INFO - Epoch: 57, training loss: 0.010375440120697021
2024-04-26 12:28:59,189 - INFO - Epoch: 58, training loss: 0.11304737627506256
2024-04-26 12:28:59,191 - INFO - Epoch: 59, training loss: 0.04137399047613144
2024-04-26 12:28:59,194 - INFO - Epoch: 60, training loss: 0.04276314005255699
2024-04-26 12:28:59,196 - INFO - Epoch: 61, training loss: 0.015078241936862469
2024-04-26 12:28:59,198 - INFO - Epoch: 62, training loss: 0.007764956448227167
2024-04-26 12:28:59,200 - INFO - Epoch: 63, training loss: 0.02305816300213337
2024-04-26 12:28:59,203 - INFO - Epoch: 64, training loss: 0.012660694308578968
2024-04-26 12:28:59,205 - INFO - Epoch: 65, training loss: 0.14283867180347443
2024-04-26 12:28:59,207 - INFO - Epoch: 66, training loss: 0.048588499426841736
2024-04-26 12:28:59,210 - INFO - Epoch: 67, training loss: 0.03402435779571533
2024-04-26 12:28:59,212 - INFO - Epoch: 68, training loss: 0.023388201370835304
2024-04-26 12:28:59,215 - INFO - Epoch: 69, training loss: 0.08148811012506485
2024-04-26 12:28:59,217 - INFO - Epoch: 70, training loss: 0.033521659672260284
2024-04-26 12:28:59,219 - INFO - Epoch: 71, training loss: 0.044108133763074875
2024-04-26 12:28:59,221 - INFO - Epoch: 72, training loss: 0.03223862871527672
2024-04-26 12:28:59,224 - INFO - Epoch: 73, training loss: 0.01351228915154934
2024-04-26 12:28:59,226 - INFO - Epoch: 74, training loss: 0.05451612174510956
2024-04-26 12:28:59,229 - INFO - Epoch: 75, training loss: 0.037833746522665024
2024-04-26 12:28:59,231 - INFO - Epoch: 76, training loss: 0.039243657141923904
2024-04-26 12:28:59,233 - INFO - Epoch: 77, training loss: 0.05847920477390289
2024-04-26 12:28:59,236 - INFO - Epoch: 78, training loss: 0.026567915454506874
2024-04-26 12:28:59,238 - INFO - Epoch: 79, training loss: 0.003068384015932679
2024-04-26 12:28:59,240 - INFO - Epoch: 80, training loss: 0.041864316910505295
2024-04-26 12:28:59,242 - INFO - Epoch: 81, training loss: 0.17610619962215424
2024-04-26 12:28:59,245 - INFO - Epoch: 82, training loss: 0.0036464438308030367
2024-04-26 12:28:59,247 - INFO - Epoch: 83, training loss: 0.005065135657787323
